,,,,,,,,,,,
0.042,0.045,0.044,0.045,0.043,0.047,0.045,0.046,0.047,0.045,0.041,0.045
0.039,0.075,0.041,0.044,0.043,0.08,0.044,0.045,0.05,0.077,0.047,0.047
0.06,0.04,0.038,0.04,0.055,0.046,0.041,0.041,0.07,0.045,0.04,0.043
0.045,0.04,0.04,0.042,0.044,0.039,0.04,0.044,0.046,0.042,0.041,0.047
0.045,0.042,0.038,0.04,0.046,0.043,0.046,0.048,0.05,0.052,0.049,0.05
0.052,0.042,0.042,0.041,0.053,0.046,0.045,0.05,0.058,0.047,0.045,0.045
0.046,0.04,0.042,0.115,0.044,0.05,0.046,0.047,0.049,0.051,0.043,0.075
0.046,0.048,0.037,0.049,0.043,0.042,0.048,0.048,0.05,0.06,0.045,0.041
,,,,,,,,,,,
0.051,0.057,0.045,0.042,0.048,0.042,0.044,0.046,0.04,0.047,0.059,0.053
0.045,0.071,0.046,0.039,0.041,0.086,0.046,0.041,0.038,0.09,0.056,0.038
0.108,0.039,0.041,0.038,0.055,0.045,0.044,0.044,0.163,0.046,0.041,0.039
0.047,0.037,0.043,0.044,0.047,0.042,0.04,0.043,0.046,0.042,0.04,0.038
0.044,0.039,0.051,0.038,0.048,0.04,0.041,0.048,0.052,0.047,0.045,0.048
0.048,0.038,0.036,0.043,0.052,0.043,0.038,0.044,0.047,0.041,0.05,0.044
0.04,0.04,0.039,0.04,0.039,0.049,0.046,0.05,0.048,0.047,0.06,0.06
0.05,0.048,0.064,0.051,0.045,0.051,0.061,0.068,0.049,0.075,0.049,0.052
,,,,,,,,,,,
0.058,0.061,0.046,0.046,0.048,0.048,0.047,0.049,0.046,0.043,0.055,0.065
0.049,0.089,0.046,0.041,0.044,0.095,0.049,0.042,0.046,0.094,0.04,0.05
0.072,0.046,0.044,0.079,0.083,0.045,0.053,0.044,0.088,0.045,0.041,0.066
0.05,0.041,0.044,0.043,0.05,0.041,0.044,0.049,0.049,0.04,0.04,0.046
0.054,0.049,0.043,0.043,0.054,0.052,0.047,0.049,0.052,0.049,0.042,0.051
0.058,0.046,0.039,0.048,0.056,0.049,0.046,0.046,0.051,0.038,0.048,0.049
0.05,0.045,0.045,0.04,0.046,0.048,0.049,0.049,0.05,0.045,0.042,0.061
0.049,0.049,0.043,0.051,0.048,0.046,0.048,0.041,0.041,0.045,0.047,0.042
,,,,,,,,,,,
0.048,0.046,0.042,0.045,0.046,0.043,0.044,0.042,0.043,0.046,0.04,0.043
0.04,0.082,0.039,0.035,0.043,0.1,0.048,0.038,0.042,0.109,0.045,0.054
0.054,0.038,0.039,0.074,0.1,0.043,0.041,0.04,0.092,0.043,0.043,0.047
0.046,0.039,0.043,0.042,0.051,0.173,0.043,0.044,0.048,0.044,0.046,0.042
0.049,0.042,0.036,0.039,0.05,0.044,0.042,0.046,0.052,0.069,0.051,0.048
0.053,0.038,0.039,0.037,0.055,0.048,0.06,0.047,0.055,0.047,0.046,0.041
0.046,0.044,0.04,0.04,0.043,0.05,0.047,0.046,0.045,0.047,0.054,0.043
0.049,0.046,0.036,0.085,0.04,0.045,0.043,0.047,0.04,0.042,0.041,0.044
,,,,,,,,,,,
0.043,0.046,0.04,0.04,0.044,0.045,0.047,0.044,0.052,0.05,0.043,0.047
0.041,0.093,0.038,0.041,0.042,0.102,0.044,0.04,0.04,0.098,0.049,0.049
0.055,0.039,0.044,0.037,0.174,0.04,0.043,0.044,0.066,0.042,0.039,0.05
0.046,0.036,0.039,0.038,0.047,0.039,0.038,0.043,0.049,0.041,0.045,0.043
0.043,0.039,0.048,0.04,0.044,0.042,0.044,0.05,0.053,0.049,0.046,0.047
0.052,0.038,0.041,0.04,0.051,0.039,0.044,0.04,0.049,0.043,0.047,0.048
0.045,0.039,0.042,0.039,0.047,0.049,0.046,0.045,0.047,0.046,0.048,0.053
0.049,0.045,0.056,0.045,0.04,0.045,0.047,0.304,0.045,0.049,0.044,0.045
,,,,,,,,,,,
0.044,0.045,0.043,0.045,0.049,0.04,0.045,0.045,0.064,0.059,0.045,0.044
0.044,0.081,0.04,0.038,0.04,0.082,0.048,0.039,0.046,0.087,0.107,0.041
0.05,0.044,0.043,0.039,0.083,0.044,0.041,0.046,0.06,0.044,0.039,0.043
0.046,0.039,0.04,0.039,0.048,0.04,0.043,0.042,0.05,0.041,0.039,0.04
0.042,0.039,0.052,0.039,0.05,0.044,0.04,0.044,0.05,0.047,0.043,0.045
0.055,0.041,0.044,0.046,0.059,0.042,0.041,0.042,0.048,0.044,0.054,0.044
0.044,0.042,0.045,0.041,0.048,0.05,0.04,0.044,0.05,0.048,0.047,0.445
0.049,0.052,0.08,0.051,0.044,0.047,0.048,0.049,0.047,0.054,0.045,0.047
,,,,,,,,,,,
0.044,0.048,0.046,0.047,0.047,0.045,0.048,0.044,0.04,0.071,0.05,0.042
0.039,0.093,0.04,0.039,0.041,0.103,0.047,0.037,0.042,0.102,0.049,0.036
0.044,0.038,0.04,0.049,0.046,0.042,0.044,0.043,0.145,0.036,0.037,0.039
0.046,0.035,0.037,0.039,0.046,0.037,0.039,0.038,0.048,0.043,0.039,0.04
0.047,0.037,0.042,0.041,0.058,0.036,0.036,0.04,0.042,0.046,0.04,0.043
0.055,0.039,0.037,0.04,0.059,0.036,0.036,0.046,0.044,0.037,0.052,0.047
0.045,0.041,0.043,0.048,0.042,0.049,0.042,0.04,0.048,0.044,0.048,0.046
0.048,0.048,0.046,0.05,0.049,0.046,0.047,0.044,0.047,0.045,0.048,0.044
,,,,,,,,,,,
0.046,0.041,0.039,0.043,0.046,0.045,0.045,0.043,0.049,0.04,0.047,0.042
0.048,0.102,0.037,0.038,0.038,0.107,0.047,0.039,0.04,0.11,0.048,0.045
0.06,0.037,0.042,0.038,0.061,0.04,0.053,0.044,0.079,0.043,0.042,0.045
0.047,0.041,0.04,0.035,0.048,0.041,0.043,0.044,0.049,0.043,0.041,0.041
0.048,0.038,0.038,0.036,0.051,0.038,0.042,0.044,0.047,0.047,0.039,0.043
0.055,0.036,0.077,0.037,0.059,0.044,0.041,0.044,0.046,0.044,0.05,0.043
0.048,0.038,0.099,0.043,0.047,0.051,0.044,0.05,0.05,0.049,0.047,0.053
0.05,0.047,0.048,0.052,0.045,0.046,0.044,0.044,0.045,0.05,0.04,0.046
,,,,,,,,,,,
0.059,0.056,0.041,0.05,0.047,0.05,0.049,0.039,0.043,0.04,0.056,0.064
0.048,0.072,0.039,0.041,0.046,0.079,0.049,0.038,0.043,0.079,0.058,0.042
0.051,0.04,0.044,0.041,0.163,0.043,0.043,0.045,0.06,0.044,0.044,0.045
0.047,0.046,0.037,0.036,0.05,0.04,0.042,0.052,0.047,0.04,0.04,0.043
0.045,0.039,0.047,0.037,0.055,0.047,0.047,0.047,0.055,0.05,0.046,0.044
0.058,0.04,0.037,0.042,0.054,0.045,0.048,0.043,0.051,0.047,0.049,0.044
0.047,0.039,0.039,0.22,0.051,0.053,0.049,0.054,0.064,0.051,0.049,0.064
0.051,0.046,0.054,0.189,0.041,0.055,0.062,0.252,0.049,0.049,0.053,0.042
,,,,,,,,,,,
0.044,0.046,0.043,0.043,0.042,0.045,0.053,0.039,0.045,0.039,0.044,0.048
0.041,0.082,0.038,0.039,0.042,0.109,0.045,0.04,0.044,0.089,0.039,0.041
0.053,0.037,0.038,0.038,0.054,0.04,0.057,0.04,0.061,0.036,0.038,0.041
0.044,0.038,0.041,0.041,0.044,0.04,0.042,0.043,0.046,0.037,0.044,0.039
0.044,0.039,0.037,0.039,0.044,0.045,0.06,0.041,0.055,0.046,0.036,0.055
0.051,0.035,0.036,0.039,0.053,0.049,0.044,0.041,0.05,0.038,0.06,0.043
0.044,0.043,0.041,0.041,0.044,0.046,0.05,0.049,0.052,0.045,0.048,0.069
0.049,0.043,0.034,0.043,0.042,0.044,0.039,0.039,0.036,0.042,0.04,0.043
,,,,,,,,,,,
0.048,0.052,0.04,0.041,0.046,0.046,0.045,0.055,0.051,0.041,0.043,0.057
0.049,0.084,0.041,0.042,0.043,0.099,0.045,0.039,0.043,0.098,0.038,0.042
0.053,0.039,0.04,0.036,0.054,0.041,0.049,0.044,0.063,0.04,0.04,0.04
0.047,0.037,0.04,0.04,0.047,0.037,0.038,0.045,0.048,0.037,0.04,0.043
0.047,0.037,0.043,0.044,0.047,0.04,0.044,0.046,0.053,0.048,0.042,0.045
0.055,0.044,0.043,0.043,0.051,0.043,0.043,0.05,0.051,0.045,0.05,0.049
0.046,0.041,0.046,0.077,0.049,0.051,0.047,0.055,0.051,0.047,0.045,0.055
0.048,0.045,0.049,0.046,0.04,0.047,0.049,0.042,0.05,0.052,0.043,0.045
