,,,,,,,,,,,
0.04897,0.04493,0.04177,0.05223,0.04828,0.03958,0.04875,0.04611,0.03414,0.04811,0.04449,0.04224
0.03848,0.07298,0.04559,0.05269,0.05856,0.07231,0.05,0.05858,0.05161,0.07573,0.05422,0.06903
0.03978,0.03844,0.06572,0.04487,0.04117,0.05138,0.05712,0.04171,0.04486,0.04624,0.05869,0.04725
0.03915,0.03727,0.03969,0.04313,0.0391,0.04092,0.0402,0.04332,0.04229,0.04931,0.0435,0.05503
0.04355,0.04193,0.04472,0.03599,0.05614,0.04179,0.0506,0.03797,0.05405,0.04486,0.04285,0.05497
0.0508,0.0356,0.03865,0.04387,0.05363,0.03994,0.04642,0.04279,0.05433,0.03715,0.05175,0.04889
0.05198,0.04244,0.05108,0.04908,0.04393,0.03775,0.05629,0.04062,0.04768,0.04383,0.06074,0.06267
0.04651,0.04396,0.04578,0.04507,0.0509,0.04497,0.05313,0.06273,0.04454,0.05391,0.05105,0.0593
,,,,,,,,,,,
0.04159,0.04517,0.04302,0.0374,0.04413,0.04261,0.0488,0.04541,0.04048,0.05705,0.06009,0.04154
0.03596,0.06782,0.06374,0.05271,0.05231,0.08311,0.05525,0.06582,0.04805,0.0895,0.05478,0.05686
0.1177,0.03365,0.03992,0.03707,0.04744,0.04292,0.04646,0.05312,0.04219,0.04026,0.05428,0.03897
0.03742,0.03748,0.03903,0.03846,0.03756,0.03506,0.04333,0.04365,0.03892,0.04144,0.04036,0.04213
0.04562,0.03219,0.04381,0.03722,0.05294,0.03918,0.04148,0.04406,0.06157,0.04272,0.04219,0.04193
0.0508,0.03717,0.03902,0.04571,0.05091,0.0416,0.04256,0.03993,0.05214,0.03532,0.0427,0.04494
0.04122,0.03287,0.03768,0.06298,0.03329,0.04266,0.04423,0.0555,0.04063,0.04096,0.04068,0.07148
0.04434,0.04335,0.03866,0.04068,0.04554,0.04056,0.04272,0.04165,0.04023,0.04027,0.04156,0.04212
,,,,,,,,,,,
0.03995,0.05121,0.04418,0.04128,0.04117,0.04666,0.07292,0.06767,0.05253,0.0478,0.04662,0.04009
0.03442,0.07006,0.04983,0.04434,0.04376,0.07203,0.05509,0.07278,0.03939,0.06714,0.04324,0.04225
0.09513,0.04006,0.04594,0.03328,0.05941,0.04607,0.05086,0.05081,0.04133,0.04337,0.05277,0.06096
0.03765,0.03709,0.04041,0.03947,0.03805,0.03982,0.04814,0.04675,0.03902,0.04387,0.05343,0.05188
0.03787,0.04021,0.04505,0.0381,0.05336,0.04111,0.04295,0.04866,0.06432,0.03929,0.04332,0.04946
0.04617,0.04301,0.04092,0.03966,0.0481,0.04323,0.04476,0.04214,0.04928,0.03943,0.0461,0.05326
0.07713,0.0396,0.06836,0.03905,0.0424,0.04512,0.1121,0.04547,0.04725,0.04003,0.05046,0.05057
0.04274,0.03955,0.04451,0.03899,0.04031,0.04078,0.05349,0.04988,0.05774,0.06658,0.05913,0.06845
,,,,,,,,,,,
0.04336,0.05451,0.04162,0.07356,0.07116,0.0416,0.05945,0.05255,0.04561,0.0549,0.04027,0.04066
0.03936,0.06835,0.04764,0.04604,0.06493,0.0701,0.04963,0.05852,0.04427,0.08585,0.04229,0.04617
0.04307,0.03947,0.06038,0.03885,0.04262,0.04632,0.08642,0.046,0.04069,0.04726,0.07947,0.06493
0.04265,0.03398,0.04131,0.04129,0.03805,0.04054,0.0469,0.04876,0.03933,0.04442,0.05217,0.04499
0.04538,0.03952,0.04429,0.04204,0.06081,0.04167,0.05069,0.04469,0.06383,0.04189,0.04802,0.04674
0.05223,0.04421,0.04273,0.04501,0.04761,0.04107,0.0429,0.04347,0.06149,0.04265,0.04298,0.04651
0.04318,0.04078,0.04661,0.07772,0.04069,0.04191,0.04742,0.05493,0.04292,0.04096,0.04471,0.07603
0.04349,0.04451,0.05138,0.04297,0.04383,0.0451,0.047,0.04159,0.04292,0.06499,0.04575,0.05471
,,,,,,,,,,,
0.04186,0.04096,0.04643,0.0468,0.053,0.05914,0.0764,0.06754,0.08458,0.07289,0.09123,0.05139
0.0376,0.07058,0.05938,0.04777,0.0559,0.09588,0.05889,0.07829,0.06253,0.08014,0.06091,0.0734
0.04208,0.04196,0.08733,0.03516,0.07247,0.05001,0.09619,0.0497,0.04465,0.05258,0.1422,0.06785
