,,,,,,,,,,,
0.04605,0.04173,0.04051,0.04185,0.04274,0.0415,0.04518,0.04559,0.04662,0.04345,0.04257,0.04519
0.04305,0.05748,0.03864,0.0369,0.03945,0.05784,0.05936,0.06071,0.04752,0.05955,0.03909,0.0464
0.03986,0.04107,0.04468,0.04302,0.03991,0.04344,0.03854,0.03923,0.04143,0.03616,0.03799,0.04773
0.04107,0.04596,0.03716,0.03659,0.0402,0.04243,0.03997,0.04223,0.04096,0.04364,0.03429,0.03664
0.04297,0.04311,0.04875,0.03485,0.04143,0.03628,0.03803,0.03587,0.04275,0.04424,0.03552,0.0459
0.04906,0.04283,0.04535,0.04468,0.04553,0.04349,0.04505,0.03536,0.04781,0.03644,0.04514,0.04453
0.04208,0.04295,0.04294,0.06156,0.03814,0.03705,0.03736,0.04758,0.04412,0.03753,0.0484,0.05711
0.04495,0.04004,0.04011,0.03934,0.04195,0.03988,0.03707,0.04296,0.04287,0.04265,0.04447,0.04949
,,,,,,,,,,,
0.04708,0.03377,0.04286,0.04813,0.04422,0.05425,0.04315,0.04798,0.04325,0.04462,0.0424,0.0425
0.04508,0.06027,0.04113,0.03715,0.03861,0.05838,0.04172,0.04725,0.04345,0.05843,0.0397,0.04037
0.03891,0.04055,0.04137,0.03694,0.04187,0.04139,0.0375,0.04484,0.04064,0.03778,0.0388,0.04612
0.04157,0.04415,0.03686,0.03642,0.04088,0.04109,0.03563,0.03819,0.04029,0.04162,0.03861,0.03455
0.05245,0.04233,0.04518,0.03473,0.04214,0.04153,0.04124,0.03462,0.04254,0.04438,0.03595,0.04361
0.05502,0.04262,0.04358,0.04215,0.04364,0.0438,0.04737,0.03397,0.04249,0.03503,0.03991,0.04294
0.0424,0.04133,0.043,0.04212,0.03686,0.03564,0.03643,0.04655,0.04313,0.03556,0.05293,0.05093
0.04614,0.04321,0.03813,0.03827,0.04305,0.04477,0.04057,0.0436,0.04371,0.042,0.04481,0.05224
,,,,,,,,,,,
0.04358,0.04065,0.04414,0.05535,0.04423,0.05685,0.04242,0.04244,0.04712,0.04527,0.05874,0.05744
0.044,0.05549,0.03424,0.0389,0.04331,0.06115,0.04116,0.03786,0.04628,0.06297,0.03733,0.04722
0.03874,0.04024,0.04424,0.04463,0.04013,0.0433,0.03968,0.03946,0.04047,0.03865,0.03811,0.0459
0.04052,0.04447,0.03907,0.03691,0.03958,0.04316,0.03939,0.04127,0.04105,0.03718,0.04009,0.03482
0.0476,0.04346,0.04198,0.0361,0.03667,0.03641,0.03654,0.03876,0.07672,0.04191,0.03697,0.04139
0.04697,0.04164,0.03661,0.03534,0.04717,0.04239,0.04797,0.04081,0.04329,0.0388,0.03874,0.04356
0.03922,0.0429,0.07927,0.05371,0.03787,0.03583,0.04021,0.04006,0.04257,0.036,0.08746,0.04647
0.03525,0.03721,0.03759,0.03977,0.04042,0.03922,0.03703,0.04136,0.04153,0.04348,0.03582,0.03571
,,,,,,,,,,,
0.045,0.04253,0.04247,0.06493,0.04591,0.06356,0.06162,0.05615,0.04478,0.04568,0.0797,0.04219
0.04648,0.0596,0.03717,0.03957,0.04471,0.06959,0.05037,0.03524,0.04866,0.06935,0.03696,0.04028
0.03938,0.03819,0.04038,0.04295,0.04011,0.04205,0.03653,0.03858,0.04142,0.0371,0.0368,0.04555
0.04112,0.04469,0.03623,0.03755,0.04092,0.04088,0.03619,0.03964,0.04268,0.04125,0.03664,0.03738
0.04313,0.04492,0.0462,0.04447,0.04091,0.03723,0.03695,0.03929,0.04876,0.04569,0.0387,0.04306
0.04452,0.0461,0.04017,0.04668,0.05132,0.04596,0.04762,0.03323,0.04491,0.03589,0.03634,0.045
0.03608,0.04379,0.1079,0.0436,0.04353,0.03966,0.03815,0.04442,0.04365,0.03692,0.07269,0.05093
0.03599,0.03741,0.04136,0.03886,0.04299,0.04827,0.03408,0.0505,0.04928,0.04815,0.03789,0.0432
,,,,,,,,,,,
0.04057,0.03965,0.04437,0.039,0.04341,0.03807,0.04523,0.03967,0.04141,0.04596,0.04273,0.04147
0.0453,0.0661,0.04149,0.0373,0.04552,0.05977,0.0414,0.04023,0.04933,0.06087,0.04165,0.03922
0.04032,0.03716,0.04109,0.03684,0.04113,0.04155,0.03902,0.03853,0.04209,0.03851,0.03855,0.03732
0.04147,0.03638,0.04125,0.03772,0.04297,0.03728,0.03724,0.03742,0.04359,0.03791,0.03777,0.03608
0.04022,0.03423,0.03931,0.03628,0.0403,0.03683,0.03635,0.03668,0.06101,0.03655,0.03701,0.03696
0.0444,0.03486,0.03986,0.03842,0.04449,0.03612,0.03753,0.03623,0.04609,0.03596,0.03761,0.03829
0.04344,0.03581,0.04907,0.03976,0.03861,0.04142,0.0414,0.04197,0.03905,0.0387,0.05625,0.03908
0.03918,0.03923,0.04016,0.04504,0.03746,0.06217,0.03697,0.03639,0.0388,0.03881,0.03836,0.03756
,,,,,,,,,,,
0.04692,0.04129,0.04363,0.04875,0.04736,0.07107,0.07045,0.04842,0.05342,0.04469,0.05623,0.05462
0.04414,0.05781,0.04441,0.04437,0.04022,0.05797,0.06363,0.0547,0.05431,0.06293,0.04258,0.04699
0.04185,0.0399,0.04165,0.04288,0.04299,0.04687,0.04064,0.03931,0.04213,0.04126,0.03653,0.04708
0.04588,0.04549,0.04068,0.03954,0.04091,0.04376,0.03887,0.04892,0.04292,0.04428,0.03656,0.03749
0.04966,0.04437,0.04389,0.03512,0.03573,0.03885,0.0383,0.03783,0.04887,0.04692,0.03479,0.04475
0.05032,0.04394,0.04403,0.04118,0.04508,0.04363,0.04987,0.03796,0.04723,0.03519,0.04422,0.04375
0.04504,0.04186,0.04602,0.04368,0.04486,0.04358,0.03675,0.05322,0.05037,0.03806,0.05196,0.05274
0.04638,0.04451,0.04139,0.04035,0.0439,0.04465,0.0424,0.04599,0.04551,0.04811,0.04434,0.05052
,,,,,,,,,,,
0.03757,0.0382,0.0406,0.03993,0.04081,0.04167,0.04624,0.03908,0.03979,0.04014,0.03765,0.05554
0.04141,0.06245,0.04238,0.04029,0.04894,0.06228,0.04399,0.04376,0.04849,0.06477,0.04084,0.03815
0.04056,0.03726,0.04294,0.03655,0.04941,0.03997,0.03881,0.03825,0.04152,0.03776,0.03836,0.03987
0.04279,0.03717,0.036,0.03864,0.042,0.03706,0.0401,0.04118,0.04295,0.03875,0.03961,0.03977
0.04029,0.03614,0.0406,0.03631,0.03904,0.03663,0.03555,0.03643,0.05486,0.03981,0.03614,0.04184
