,,,,,,,,,,,
0.038,0.035,0.039,0.035,0.037,0.04,0.039,0.038,0.039,0.034,0.037,0.034
0.039,0.034,0.037,0.036,0.038,0.036,0.034,0.038,0.04,0.038,0.037,0.034
0.044,0.035,0.036,0.033,0.042,0.038,0.038,0.038,0.046,0.04,0.036,0.034
0.041,0.035,0.036,0.036,0.045,0.037,0.038,0.036,0.042,0.036,0.037,0.037
0.037,0.034,0.04,0.038,0.037,0.039,0.064,0.038,0.041,0.037,0.065,0.038
0.037,0.037,0.036,0.038,0.037,0.037,0.034,0.043,0.039,0.038,0.039,0.043
,,,,,,,,,,,
0.041,0.041,0.042,0.04,0.043,0.039,0.039,0.042,0.04,0.04,0.042,0.04
0.041,0.069,0.039,0.04,0.047,0.066,0.042,0.043,0.043,0.062,0.039,0.038
0.039,0.035,0.04,0.036,0.039,0.04,0.038,0.037,0.04,0.034,0.039,0.035
0.04,0.037,0.038,0.037,0.039,0.037,0.036,0.039,0.039,0.038,0.037,0.035
0.043,0.037,0.043,0.036,0.044,0.038,0.038,0.038,0.048,0.041,0.036,0.038
0.043,0.035,0.037,0.038,0.04,0.037,0.039,0.039,0.042,0.038,0.038,0.036
0.037,0.036,0.042,0.038,0.038,0.038,0.04,0.041,0.037,0.039,0.04,0.038
0.038,0.038,0.038,0.043,0.045,0.037,0.036,0.038,0.037,0.036,0.038,0.039
,,,,,,,,,,,
0.04,0.049,0.041,0.04,0.042,0.041,0.041,0.042,0.051,0.043,0.044,0.042
0.041,0.073,0.041,0.039,0.048,0.067,0.045,0.04,0.044,0.061,0.044,0.038
0.039,0.039,0.041,0.036,0.039,0.042,0.04,0.038,0.04,0.036,0.042,0.035
0.038,0.04,0.038,0.057,0.042,0.034,0.037,0.04,0.04,0.038,0.041,0.041
0.045,0.038,0.047,0.037,0.046,0.04,0.037,0.036,0.046,0.039,0.041,0.038
0.067,0.044,0.059,0.037,0.043,0.038,0.039,0.037,0.044,0.037,0.04,0.04
0.05,0.041,0.041,0.053,0.038,0.04,0.042,0.04,0.038,0.038,0.042,0.04
0.045,0.055,0.037,0.039,0.036,0.039,0.037,0.038,0.036,0.036,0.038,0.042
,,,,,,,,,,,
0.044,0.053,0.053,0.04,0.059,0.038,0.046,0.041,0.04,0.041,0.042,0.053
0.04,0.067,0.042,0.039,0.059,0.065,0.044,0.043,0.038,0.068,0.042,0.039
0.037,0.038,0.051,0.035,0.039,0.043,0.038,0.041,0.038,0.038,0.039,0.039
0.037,0.038,0.043,0.036,0.037,0.034,0.036,0.041,0.038,0.037,0.037,0.064
0.042,0.037,0.045,0.035,0.046,0.038,0.036,0.036,0.046,0.038,0.038,0.039
0.042,0.043,0.043,0.035,0.043,0.036,0.038,0.036,0.042,0.038,0.037,0.041
0.047,0.038,0.056,0.053,0.037,0.037,0.044,0.039,0.036,0.04,0.043,0.04
0.047,0.043,0.045,0.043,0.041,0.038,0.039,0.038,0.042,0.039,0.053,0.053
,,,,,,,,,,,
0.037,0.049,0.04,0.039,0.041,0.04,0.045,0.042,0.041,0.04,0.04,0.043
0.042,0.069,0.04,0.042,0.052,0.066,0.042,0.041,0.04,0.067,0.041,0.036
0.038,0.039,0.055,0.035,0.039,0.042,0.041,0.037,0.04,0.039,0.041,0.039
0.038,0.037,0.038,0.038,0.038,0.035,0.038,0.039,0.04,0.039,0.038,0.039
0.041,0.039,0.045,0.039,0.049,0.041,0.038,0.041,0.04,0.037,0.04,0.042
0.045,0.036,0.037,0.037,0.042,0.038,0.038,0.036,0.043,0.036,0.039,0.039
0.047,0.038,0.043,0.05,0.038,0.036,0.039,0.041,0.039,0.044,0.046,0.043
0.046,0.038,0.037,0.043,0.04,0.039,0.038,0.038,0.035,0.044,0.036,0.055
,,,,,,,,,,,
0.039,0.045,0.039,0.037,0.04,0.04,0.041,0.039,0.044,0.044,0.047,0.044
0.044,0.067,0.039,0.035,0.042,0.065,0.045,0.036,0.039,0.065,0.05,0.039
0.038,0.037,0.04,0.039,0.04,0.04,0.04,0.046,0.04,0.037,0.041,0.035
0.038,0.036,0.038,0.034,0.038,0.036,0.035,0.042,0.04,0.034,0.035,0.052
0.044,0.034,0.038,0.036,0.045,0.04,0.038,0.034,0.046,0.041,0.039,0.036
0.042,0.035,0.038,0.034,0.04,0.044,0.051,0.036,0.042,0.035,0.038,0.038
0.041,0.034,0.041,0.043,0.039,0.038,0.038,0.04,0.04,0.041,0.042,0.043
0.044,0.036,0.039,0.037,0.035,0.04,0.036,0.038,0.039,0.041,0.042,0.045
